X00,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,Target
28.36,64.78,6.079,5.668,0.076,1479.0,-0.43,0.0,-0.1,37.4,81.0,35.108,32.52
28.22,65.05,8.081,5.377,0.101,612.0,0.41,0.0,-0.1,66.0,81.0,24.262,32.299
28.3,64.55,6.64,5.391,0.017,1357.0,-0.19,0.0,-0.1,11.8,81.0,28.944,32.481
28.21,65.12,6.623,5.26,-0.007,1336.0,-0.4,0.0,-0.1,32.2,-81.36,29.48,32.441
28.24,64.92,8.498,5.657,0.125,1594.0,-0.15,0.0,0.0,57.8,81.0,38.031,32.28
28.26,64.83,6.939,5.417,-0.047,1270.0,0.17,0.0,0.2,50.4,-81.36,25.557,32.417
28.34,64.64,6.116,5.086,0.083,3015.0,-0.35,0.0,-0.2,10.0,81.0,24.656,32.346
28.33,64.75,7.844,5.397,0.002,1143.0,-0.15,0.0,0.0,30.0,81.0,38.927,32.477
28.23,64.87,7.795,5.164,0.041,2191.0,-0.4,0.0,-0.1,66.0,98.0,32.054,32.427
28.31,64.88,7.943,5.47,0.026,314.0,-0.3,0.0,0.1,10.0,81.0,38.994,32.394
28.34,64.92,6.228,5.555,0.014,413.0,-0.19,0.0,-0.1,30.8,-81.36,25.693,32.508
28.32,64.81,6.982,5.057,0.009,704.0,-0.39,0.0,-0.1,30.0,81.0,26.264,32.413
28.17,64.84,6.597,5.464,0.037,181.0,-0.19,0.0,-0.3,64.8,98.0,24.187,32.427
28.31,64.96,6.987,5.457,0.096,778.0,-0.3,0.0,0.5,45.0,81.0,30.619,32.384
28.29,65.02,6.039,5.682,0.058,1384.0,-0.35,0.0,0.0,10.0,81.0,23.05,32.444
28.14,65.06,6.88,5.485,0.042,1427.0,-0.4,0.0,0.1,55.4,81.0,37.52,32.348
28.23,64.97,6.573,5.472,0.041,1227.0,-0.04,0.0,0.0,10.0,81.0,30.954,32.354
28.21,64.53,7.122,5.264,0.053,1285.0,0.15,0.0,0.3,40.2,98.0,21.038,32.33
28.22,64.52,6.169,4.989,0.004,2130.0,-0.4,0.0,0.1,10.0,-81.36,24.924,32.371
28.29,64.81,6.832,5.512,0.03,760.0,-0.48,0.0,-0.1,67.8,98.0,30.887,32.486
28.29,64.83,5.848,5.044,0.145,738.0,0.45,0.0,-0.1,56.4,81.0,26.197,32.348
28.29,65.03,6.4,5.231,0.021,2041.0,-0.35,0.0,0.3,66.8,-81.36,29.614,32.448
28.3,64.84,6.172,5.833,0.043,940.0,0.16,0.0,-0.1,40.8,98.0,23.256,32.379
28.24,64.56,8.354,5.451,-0.058,754.0,0.45,0.0,0.1,60.2,81.0,39.664,32.295
28.26,64.58,8.255,5.468,0.058,1168.0,0.17,0.0,0.1,12.6,81.0,39.597,32.489
28.24,65.13,6.101,5.315,0.082,2476.0,-0.04,0.0,0.0,62.6,81.0,27.336,32.32
28.27,65.07,5.863,5.33,0.098,917.0,0.13,0.0,-0.1,62.8,81.0,27.269,32.298
28.24,64.57,6.964,5.34,-0.026,995.0,-0.48,0.0,-0.1,32.0,81.0,21.038,32.374
28.18,65.05,7.286,5.568,0.075,1648.0,-0.11,0.0,-0.1,18.8,-81.36,37.788,32.322
28.31,64.76,8.027,5.464,0.059,657.0,-0.44,0.0,-0.2,34.8,81.0,38.927,32.265
28.22,64.47,6.883,5.168,0.057,2207.0,-0.19,0.0,0.0,25.4,81.0,25.058,32.303
28.23,64.99,7.939,5.38,0.063,1961.0,-0.36,0.0,0.4,59.0,81.0,26.398,32.478
28.19,65.04,5.89,5.269,0.09,1128.0,0.47,0.0,0.0,10.0,81.0,27.336,32.192
28.18,65.06,8.033,5.443,0.02,705.0,0.19,0.0,0.1,10.0,98.0,38.592,32.217
28.14,64.92,6.992,5.512,0.095,1835.0,0.45,0.0,0.1,42.4,81.0,37.788,32.292
28.2,65.08,6.816,5.287,0.078,964.0,0.45,0.0,-0.2,48.0,81.0,29.346,32.282
28.16,64.42,6.873,5.176,0.091,2432.0,0.13,0.0,0.1,50.4,81.0,25.192,32.155
28.24,65.1,7.152,5.62,0.037,1517.0,-0.44,0.0,-0.3,10.0,-81.36,27.537,32.466
28.11,64.61,7.109,5.502,0.048,1918.0,-0.4,0.0,0.4,42.0,81.0,37.855,32.245
28.28,65.11,6.603,5.212,-0.002,1699.0,0.2,0.0,0.4,32.6,98.0,29.681,32.393
28.24,64.55,6.823,5.179,0.002,2175.0,-0.4,0.0,0.0,14.4,81.0,25.058,32.26
28.15,65.02,8.052,5.673,-0.024,3668.0,0.2,0.0,0.0,66.6,81.0,24.33,32.298
28.29,64.56,6.703,5.4,0.067,1228.0,-0.39,0.0,-0.2,68.2,98.0,28.944,32.377
28.34,64.87,6.159,5.554,0.099,878.0,-0.19,0.0,0.1,53.0,-81.36,25.761,32.485
28.28,64.91,8.331,5.625,0.101,1498.0,-0.35,0.0,-0.1,10.0,81.0,37.963,32.427
28.18,65.01,6.911,5.372,0.052,1053.0,-0.19,0.0,0.1,50.6,81.0,38.056,32.317
28.13,64.91,8.049,5.532,0.019,1745.0,0.17,0.0,-0.1,10.0,81.0,26.532,32.206
28.26,64.75,6.596,5.294,0.058,1158.0,-0.43,0.0,-0.1,10.0,81.0,275.31,32.395
28.29,65.01,7.555,5.456,0.042,783.0,-0.35,0.0,0.4,31.6,98.0,31.088,32.432
28.23,64.67,6.106,5.484,-0.039,968.0,-0.02,0.0,-0.3,68.2,98.0,39.463,32.432
28.25,64.95,7.376,5.558,0.05,1159.0,0.16,0.0,-0.2,55.8,98.0,35.108,32.39
28.32,64.87,6.436,5.319,-0.002,927.0,-0.39,0.0,-0.25,48.8,98.0,273.93,32.533
28.26,64.74,6.041,5.607,0.07,2085.0,0.13,0.0,0.4,55.2,-81.36,35.309,32.389
28.22,64.83,7.803,5.235,0.048,1754.0,-0.35,0.0,-0.1,10.0,98.0,31.919,32.322
28.3,64.68,5.939,5.52,-0.017,1129.0,-0.03,0.0,0.3,31.0,-81.36,35.376,32.461
28.27,64.88,7.004,5.314,0.089,612.0,-0.44,0.0,-0.2,64.8,98.0,272.55,32.428
28.27,64.88,6.249,5.273,0.032,965.0,-0.43,0.0,0.1,66.8,81.0,271.86,32.322
28.23,64.77,7.394,5.231,0.026,1560.0,-0.4,0.0,0.1,64.6,98.0,31.851,32.316
28.26,65.03,8.235,5.851,-0.018,2558.0,-0.3,0.0,-0.2,25.8,98.0,24.194,32.507
28.21,65.1,6.552,5.313,0.045,1192.0,-0.35,0.0,0.0,39.6,98.0,29.48,32.329
28.25,65.06,7.597,5.529,0.091,481.0,-0.19,0.0,0.4,48.2,81.0,34.84,32.307
28.31,64.78,6.455,5.235,-0.001,2977.0,-0.03,0.0,0.2,59.2,81.0,31.104,32.402
28.27,64.57,6.595,5.396,0.116,1444.0,0.2,0.0,0.1,30.4,81.0,28.944,32.381
28.23,65.0,8.162,5.485,0.137,532.0,0.41,0.0,-0.2,16.8,81.0,30.954,32.247
28.16,65.09,7.902,5.214,0.034,2010.0,0.19,0.0,0.1,30.8,81.0,29.614,32.265
28.24,64.58,7.253,5.384,0.065,778.0,-0.44,0.0,-0.1,15.8,81.0,20.904,32.286
28.14,64.84,7.215,5.475,0.039,914.0,0.19,0.0,-0.2,44.8,81.0,24.12,32.184
28.19,64.95,7.756,5.476,-0.03,415.0,0.15,0.0,0.1,54.6,98.0,26.532,32.35
28.23,64.97,7.789,5.226,0.049,1142.0,-0.19,0.0,-0.3,32.6,98.0,29.614,32.41
28.18,64.89,8.055,5.538,0.039,1856.0,-0.4,0.0,-0.1,44.2,81.0,26.599,32.25
28.22,64.85,7.342,5.308,0.117,1561.0,-0.36,0.0,0.1,25.4,98.0,29.614,32.4
28.36,64.97,7.495,5.385,0.066,1771.0,-0.4,0.0,0.1,10.0,81.0,38.793,32.428
28.24,64.99,6.511,5.223,0.077,1075.0,-0.48,0.0,-0.1,33.6,81.0,24.053,32.365
28.32,64.69,7.08,5.394,-0.027,971.0,0.16,0.0,-0.1,45.8,-81.36,274.62,32.43
28.28,64.69,6.101,5.385,0.042,2025.0,-0.48,0.0,-0.2,17.2,98.0,39.463,32.501
28.29,64.69,7.255,5.685,0.04,724.0,-0.44,0.0,-0.2,42.2,81.0,275.31,32.428
28.16,64.54,7.161,5.256,0.089,983.0,-0.35,0.0,-0.1,32.4,98.0,21.105,32.339
28.25,64.68,6.221,5.374,0.053,1466.0,0.19,0.0,0.3,14.2,81.0,39.463,32.489
28.29,64.96,7.191,5.243,0.077,2319.0,-0.15,0.0,0.1,65.8,-81.36,29.815,32.349
28.26,64.71,8.585,5.303,0.068,432.0,-0.04,0.0,0.2,51.8,81.0,29.114,32.434
28.27,64.86,7.731,5.16,0.048,2278.0,-0.11,0.0,0.2,64.8,81.0,31.987,32.323
28.16,64.98,6.302,5.494,0.038,1419.0,0.13,0.0,-0.1,10.0,81.0,31.088,32.324
28.32,64.91,5.754,5.874,0.074,1182.0,-0.04,0.0,-0.2,21.0,98.0,22.982,32.459
28.19,64.95,8.022,5.444,0.043,1843.0,-0.4,0.0,-0.1,23.0,98.0,26.599,32.452
28.18,65.09,7.26,5.49,0.017,1201.0,-0.04,0.0,-0.1,41.0,-81.36,37.855,32.452
28.26,65.09,6.667,5.153,0.036,1645.0,0.2,0.0,-0.2,65.8,81.0,29.681,32.312
28.34,64.85,6.581,5.313,0.085,936.0,0.2,0.0,0.3,37.6,-81.36,273.93,32.514
28.28,64.87,5.992,5.029,0.017,548.0,-0.39,0.0,-0.1,10.0,98.0,26.331,32.464
28.27,64.69,6.016,5.51,0.048,1430.0,-0.43,0.0,0.2,33.2,81.0,35.376,32.226
28.29,64.9,8.273,5.501,-0.016,2854.0,0.2,0.0,-0.2,30.0,81.0,25.286,32.456
28.25,64.59,6.349,5.177,0.024,2243.0,0.19,0.0,0.0,25.6,98.0,24.79,32.463
28.15,64.81,7.273,5.121,0.066,2727.0,0.2,0.0,-0.1,69.4,98.0,24.667,32.28
28.22,64.87,6.683,5.456,0.017,685.0,0.16,0.0,-0.1,46.4,81.0,28.006,32.263
28.24,64.64,7.292,5.239,0.006,1154.0,-0.35,0.0,-0.1,29.6,81.0,276.0,32.287
28.25,64.89,6.559,5.896,0.059,1173.0,0.15,0.0,0.1,38.2,81.0,23.187,32.328
28.24,65.1,6.659,5.316,-0.065,1449.0,-0.35,0.0,0.3,26.2,81.0,29.547,32.397
28.27,64.9,8.615,5.476,0.099,2790.0,-0.3,0.0,-0.2,44.2,81.0,25.422,32.475
28.23,64.63,6.902,5.372,0.053,1227.0,-0.44,0.0,0.2,39.8,81.0,29.011,32.29
28.23,64.83,8.321,5.203,0.071,1744.0,-0.48,0.0,-0.4,15.6,98.0,31.919,32.345
28.25,64.87,8.567,5.572,0.051,2751.0,-0.11,0.0,-0.2,45.0,81.0,25.422,32.324
28.17,64.75,5.241,5.35,0.051,1698.0,-0.3,0.0,-0.2,44.0,81.0,29.114,32.144
28.21,64.56,6.512,5.239,0.064,1066.0,-0.4,0.0,0.0,42.4,-81.36,29.815,32.353
28.31,64.7,7.346,5.536,0.09,1030.0,0.0,0.0,-0.2,25.0,98.0,277.38,32.42
28.16,64.95,7.962,5.356,0.122,442.0,-0.35,0.0,-0.1,60.6,81.0,26.532,32.349
28.27,65.03,5.956,5.571,-0.018,1059.0,-0.35,0.0,0.0,53.8,98.0,23.119,32.514
28.16,64.94,7.339,5.214,0.152,744.0,0.2,0.0,-0.1,51.4,98.0,20.636,32.279
28.19,64.89,7.763,5.331,0.055,989.0,0.16,0.0,0.0,63.2,98.0,24.12,32.462
28.3,64.66,6.944,5.304,0.033,1075.0,-0.48,0.0,-0.1,10.8,81.0,29.114,32.379
28.28,64.88,5.993,5.069,0.03,1868.0,-0.4,0.0,-0.2,57.6,98.0,26.197,32.45
28.12,64.95,7.72,5.423,0.14,1005.0,-0.44,0.0,-0.1,49.2,81.0,26.398,32.303
28.19,64.5,6.887,5.467,0.11,1771.0,-0.43,0.0,-0.1,58.2,81.0,39.731,32.368
28.24,64.6,6.687,5.445,0.145,1652.0,-0.4,0.0,-0.1,47.0,81.0,39.664,32.356
28.31,64.88,7.449,5.721,0.143,506.0,-0.44,0.0,-0.3,36.4,98.0,33.147,32.47
28.24,64.87,7.576,5.764,0.097,360.0,-0.4,0.0,-0.2,10.0,81.0,33.147,32.311
28.24,64.75,5.992,5.488,0.064,3050.0,0.19,0.0,0.1,10.0,81.0,35.175,32.261
28.3,64.81,7.21,5.375,0.135,1948.0,-0.43,0.0,-0.1,49.4,81.0,30.083,32.417
28.23,64.93,7.655,5.258,0.062,1890.0,-0.48,0.0,0.4,60.4,98.0,29.614,32.327
28.25,64.78,7.122,5.371,0.06,1705.0,-0.11,0.0,-0.2,67.6,81.0,30.217,32.348
28.29,64.99,5.832,5.03,-0.009,1717.0,-0.35,0.0,0.1,10.4,81.0,26.063,32.309
28.24,64.59,8.138,5.379,0.074,667.0,-0.19,0.0,-0.2,10.0,81.0,29.25,32.344
28.28,64.88,6.13,5.609,0.016,896.0,-0.48,0.0,-0.1,37.4,98.0,25.693,32.501
28.2,64.88,8.488,5.735,0.11,2604.0,-0.07,0.0,-0.3,50.6,98.0,38.099,32.466
28.22,64.67,7.118,5.289,0.063,2018.0,0.13,0.0,-0.1,46.2,81.0,30.351,32.227
28.2,64.78,8.429,5.239,0.089,2773.0,-0.35,0.0,0.4,11.8,-81.36,31.715,32.32
28.22,65.12,7.628,5.511,0.136,710.0,-0.15,0.0,-0.1,37.8,98.0,34.84,32.339
28.31,64.93,7.464,5.568,0.041,926.0,-0.43,0.0,-0.2,38.8,98.0,37.895,32.435
28.2,64.67,7.406,5.604,0.131,869.0,0.41,0.0,-0.1,14.0,98.0,277.38,32.291
28.29,64.94,6.011,5.685,0.025,1272.0,-0.48,0.0,-0.2,61.4,98.0,23.187,32.429
28.2,65.0,7.568,5.254,-0.007,1004.0,-0.35,0.0,-0.2,42.0,81.0,29.346,32.301
28.25,64.57,7.066,5.204,0.079,1547.0,-0.11,0.0,0.4,52.2,81.0,21.038,32.319
28.3,64.67,6.199,5.442,0.1,557.0,0.0,0.0,-0.1,10.0,81.0,39.463,32.463
28.24,64.69,7.29,5.787,0.099,768.0,-0.4,0.0,-0.1,46.4,98.0,23.461,32.3
28.26,65.2,6.367,5.493,0.075,280.0,-0.35,0.0,0.1,63.0,81.0,30.82,32.317
28.27,64.83,7.201,5.053,0.004,2407.0,0.41,0.0,0.0,45.4,81.0,25.795,32.443
28.24,65.08,5.706,5.326,0.076,635.0,-0.35,0.0,-0.1,30.2,81.0,27.336,32.373
28.16,64.86,7.532,5.649,0.048,702.0,0.41,0.0,-0.2,52.6,81.0,33.283,32.305
28.3,64.76,6.293,5.716,0.067,1113.0,-0.4,0.0,0.1,46.8,98.0,33.419,32.401
28.21,64.99,7.653,5.526,0.034,1844.0,-0.3,0.0,0.5,31.8,81.0,26.331,32.353
28.25,65.14,6.746,5.598,0.048,1099.0,-0.11,0.0,-0.2,15.8,-81.36,27.403,32.282
28.19,64.97,8.236,5.515,0.054,2900.0,0.0,0.0,0.3,38.2,98.0,37.895,32.382
28.31,64.81,6.961,5.016,0.08,685.0,-0.35,0.0,0.0,50.0,98.0,26.063,32.493
28.21,64.98,6.606,5.362,0.025,2222.0,0.15,0.0,-0.1,62.4,81.0,23.986,32.348
28.25,64.53,7.101,5.464,-0.049,1224.0,0.49,0.0,0.1,71.2,81.0,39.731,32.326
28.32,64.79,8.166,5.361,0.116,851.0,-0.3,0.0,-0.2,46.8,81.0,28.977,32.287
28.09,64.75,7.395,5.539,0.022,2636.0,0.45,0.0,0.3,30.0,81.0,26.599,32.3
28.26,64.7,8.107,5.358,0.071,1344.0,-0.35,0.0,0.0,29.6,81.0,29.547,32.25
28.29,64.88,7.344,5.476,0.117,1048.0,-0.35,0.0,-0.2,60.6,81.0,24.12,32.403
28.3,64.49,6.922,5.351,0.028,1954.0,-0.35,0.0,-0.3,26.8,98.0,24.857,32.372
28.25,64.76,7.176,5.462,0.066,1009.0,-0.04,0.0,-0.1,66.0,81.0,276.0,32.265
28.2,64.89,7.751,5.202,0.064,2098.0,0.19,0.0,-0.3,24.0,98.0,31.919,32.438
28.23,64.86,6.458,5.56,0.029,1165.0,-0.39,0.0,-0.1,35.6,81.0,25.557,32.249
28.3,64.59,6.386,5.067,0.037,2907.0,-0.48,0.0,0.0,57.6,98.0,24.723,32.481
28.28,64.56,6.88,5.485,-0.008,1932.0,0.41,0.0,-0.2,10.0,81.0,29.011,32.286
28.23,65.0,7.96,5.405,0.062,248.0,-0.48,0.0,0.0,10.0,-81.36,38.793,32.342
28.14,64.56,6.239,5.08,0.081,2441.0,0.0,0.0,0.4,50.4,81.0,24.79,32.242
28.27,64.52,8.435,5.409,0.131,690.0,-0.4,0.0,0.4,10.0,81.0,39.731,32.332
28.29,65.15,7.975,5.228,0.093,1221.0,0.15,0.0,0.0,63.8,-81.36,29.547,32.586
28.09,64.8,7.987,5.437,-0.002,1269.0,-0.4,0.0,0.4,10.6,98.0,26.599,32.344
28.15,64.93,8.154,5.507,0.145,912.0,0.15,0.0,-0.1,42.4,98.0,26.532,32.346
28.25,64.84,7.489,4.997,0.055,555.0,-0.4,0.0,-0.3,46.4,81.0,25.929,32.351
28.24,64.72,6.47,5.733,0.051,968.0,-0.04,0.0,-0.3,54.2,98.0,33.419,32.451
28.11,64.86,7.84,5.394,0.001,2209.0,0.17,0.0,-0.1,10.0,81.0,26.532,32.18
28.23,64.69,6.569,5.049,0.008,759.0,-0.35,0.0,0.0,27.6,98.0,29.681,32.448
28.18,64.7,6.296,5.478,0.088,968.0,-0.35,0.0,-0.1,57.4,-81.36,39.463,32.272
28.24,64.96,8.901,5.117,0.029,705.0,-0.48,0.0,0.0,34.8,81.0,27.336,32.453
28.29,64.84,7.497,5.026,0.118,547.0,-0.4,0.0,0.0,10.0,81.0,25.996,32.36
28.27,64.87,6.21,5.494,0.08,891.0,-0.15,0.0,0.1,64.8,-81.36,30.954,32.358
28.23,64.53,8.22,5.483,0.071,1908.0,0.19,0.0,-0.1,58.0,98.0,39.731,32.405
28.27,64.67,5.649,5.074,-0.031,2811.0,-0.35,0.0,0.4,10.0,81.0,24.388,32.362
28.3,64.81,6.797,5.347,0.069,770.0,-0.35,0.0,0.1,56.2,-81.36,273.24,32.462
28.13,64.9,6.989,5.472,0.067,1027.0,-0.03,0.0,0.1,38.4,81.0,37.855,32.319
28.15,64.89,7.99,5.932,0.093,3343.0,-0.44,0.0,0.0,65.8,81.0,24.33,32.192
28.23,65.01,7.845,5.479,0.07,1747.0,-0.36,0.0,-0.2,58.4,81.0,26.331,32.334
28.28,64.72,5.87,5.649,0.046,1573.0,-0.43,0.0,0.1,56.2,81.0,35.175,32.349
28.24,64.81,5.979,5.079,0.057,619.0,-0.48,0.0,0.1,16.2,98.0,273.93,32.549
28.24,64.7,6.785,5.637,0.085,997.0,-0.35,0.0,-0.2,52.8,81.0,33.283,32.357
28.25,65.01,7.015,5.287,0.093,1142.0,-0.4,0.0,0.4,50.4,81.0,29.346,32.354
28.18,64.69,7.979,5.159,0.02,2964.0,-0.4,0.0,-0.1,25.4,81.0,24.667,32.299
28.23,64.77,7.178,5.233,0.149,2896.0,-0.44,0.0,-0.1,53.6,98.0,274.62,32.391
28.16,64.95,7.714,5.577,0.019,2159.0,0.17,0.0,-0.2,16.0,98.0,26.331,32.4
28.3,65.1,6.653,5.328,0.093,1647.0,0.15,0.0,0.3,14.6,81.0,23.852,32.354
28.16,64.98,8.008,5.846,0.109,3968.0,-0.15,0.0,-0.2,33.8,81.0,24.33,32.376
28.24,65.19,6.874,5.26,0.086,1039.0,-0.35,0.0,-0.1,16.2,81.0,29.48,32.337
28.15,64.67,6.705,5.291,0.043,2242.0,-0.15,0.0,0.4,57.8,81.0,30.217,32.235
28.29,64.92,5.971,5.258,0.05,992.0,-0.35,0.0,-0.3,23.2,-81.36,30.552,32.506
28.2,65.11,6.58,5.35,0.01,1190.0,-0.35,0.0,-0.3,62.4,81.0,29.681,32.273
28.26,64.85,6.137,4.991,0.1,2073.0,0.41,0.0,-0.1,12.2,98.0,26.197,32.379
28.23,64.8,6.219,5.586,0.101,1514.0,0.0,0.0,-0.1,22.8,98.0,37.721,32.407
28.19,64.75,6.909,5.465,0.087,1030.0,0.16,0.0,0.0,53.2,-22.36,30.954,32.312
28.2,64.65,6.446,5.41,0.063,1751.0,-0.35,0.0,-0.1,52.4,81.0,39.53,32.36
28.24,64.83,7.558,5.18,0.145,706.0,0.45,0.0,-0.2,50.6,81.0,24.33,32.493
28.25,64.58,7.214,5.005,0.125,2559.0,0.19,0.0,0.1,36.6,81.0,276.69,32.338
28.23,64.71,6.01,5.736,-0.006,863.0,-0.03,0.0,0.2,23.4,81.0,33.419,32.462
28.36,64.85,6.782,5.115,0.142,2219.0,0.19,0.0,-0.1,10.0,81.0,24.589,32.438
28.29,64.94,7.529,5.22,-0.006,2459.0,-0.4,0.0,0.2,28.6,81.0,31.715,32.414
28.19,65.02,8.086,5.479,0.069,1063.0,-0.11,0.0,-0.05,64.6,81.0,24.397,32.36
28.26,65.02,8.292,5.454,0.061,2303.0,0.41,0.0,0.4,58.8,98.0,37.963,32.372
28.16,64.97,7.516,5.318,0.004,974.0,0.36,0.0,-0.2,49.4,98.0,29.547,32.298
28.2,64.83,5.868,5.408,-0.021,1255.0,0.11,0.0,0.0,36.2,98.0,28.676,32.348
28.23,65.11,5.874,5.224,0.135,880.0,0.2,0.0,0.4,13.4,81.0,27.135,32.263
28.28,64.94,8.466,5.585,0.082,1608.0,-0.48,0.0,-0.3,54.8,98.0,38.031,32.397
28.22,64.97,6.379,5.127,0.07,690.0,0.2,0.0,-0.1,10.0,-81.36,37.788,32.452
28.3,64.89,6.648,5.458,0.024,839.0,-0.43,0.0,-0.2,10.0,81.0,25.829,32.317
28.28,64.81,6.155,5.587,0.139,1528.0,-0.4,0.0,-0.2,58.0,81.0,25.693,32.369
28.2,64.77,6.554,5.236,0.02,2854.0,-0.43,0.0,-0.3,39.8,98.0,31.579,32.421
28.28,64.86,7.659,5.51,0.085,665.0,-0.48,0.0,-0.2,13.0,81.0,35.108,32.382
28.22,64.77,6.642,5.253,0.007,2884.0,-0.4,0.0,0.1,35.4,-22.36,31.104,32.406
28.28,64.65,6.898,5.616,0.107,714.0,-0.11,0.0,-0.2,54.8,98.0,277.38,32.4
28.14,65.05,6.882,5.554,0.06,1582.0,-0.48,0.0,-0.1,46.6,98.0,37.721,32.313
28.24,64.82,6.807,5.82,0.02,1539.0,0.19,0.0,-0.2,52.4,81.0,23.392,32.356
28.29,64.92,7.819,5.177,-0.009,1702.0,-0.35,0.0,0.4,64.0,-81.36,31.715,32.534
28.27,64.71,8.132,5.318,-0.012,522.0,-0.4599999999999999,0.0,-0.1,46.6,81.0,28.977,32.375
28.34,65.09,7.745,5.646,0.009,704.0,-0.15,0.0,-0.1,58.4,81.0,34.84,32.322
28.24,64.88,7.844,5.205,0.109,2085.0,-0.4,0.0,0.1,67.0,81.0,31.851,32.216
28.21,64.91,7.665,5.227,0.037,2531.0,-0.48,0.0,-0.2,44.6,81.0,31.647,32.324
28.19,64.83,6.474,5.197,0.116,2302.0,-0.43,0.0,-0.1,23.2,81.0,24.455,32.386
28.3,64.88,7.071,5.257,0.089,339.0,0.0,0.0,0.2,66.8,81.0,272.55,32.428
28.27,64.82,6.832,5.471,0.102,1083.0,-0.3,0.0,0.1,30.0,81.0,30.954,32.373
28.29,64.76,7.121,5.324,0.062,1391.0,-0.11,0.0,-0.2,10.0,-81.36,29.547,32.479
28.12,64.88,7.16,5.511,0.066,1974.0,0.45,0.0,0.3,30.0,81.0,26.666,32.348
28.27,64.93,7.708,5.2,0.033,2372.0,0.19,0.0,0.2,54.0,98.0,31.783,32.527
28.27,65.07,5.931,5.317,0.094,993.0,0.2,0.0,-0.2,62.4,81.0,27.269,32.331
28.28,64.68,7.009,5.547,0.085,670.0,-0.11,0.0,-0.2,52.2,98.0,278.07,32.492
28.2,64.55,7.063,5.271,0.115,979.0,0.41,0.0,-0.1,47.4,-81.36,21.105,32.414
28.21,65.1,7.392,5.619,0.117,997.0,-0.43,0.0,-0.1,10.0,81.0,34.84,32.283
28.25,64.82,7.195,5.244,0.132,2265.0,0.15,0.0,-0.1,44.8,81.0,31.647,32.34
28.25,64.77,7.896,5.626,0.055,427.0,-0.43,0.0,0.1,54.4,81.0,39.128,32.329
28.23,64.67,7.192,5.356,0.044,134.5,0.2,0.0,0.4,28.0,81.0,275.655,32.178
28.15,64.7,8.036,5.38,0.117,1329.0,-0.11,0.0,0.1,10.0,81.0,26.532,32.205
28.21,64.86,7.73,5.612,0.133,392.0,0.16,0.0,-0.2,21.8,98.0,33.283,32.303
28.28,64.75,6.795,5.467,-0.004,924.0,-0.4,0.0,0.1,55.4,98.0,30.887,32.524
28.18,64.75,7.778,5.239,0.038,2410.0,-0.43,0.0,0.4,10.0,81.0,31.851,32.141
28.21,64.93,7.452,5.23,0.016,1364.0,0.45,0.0,0.1,40.6,98.0,29.48,32.43
28.38,64.98,7.536,5.427,0.076,1879.0,-0.4,0.0,0.1,68.6,98.0,38.86,32.511
28.17,64.85,6.774,5.387,0.042,1152.0,-0.48,0.0,-0.2,43.0,81.0,25.625,32.31
28.26,65.08,7.205,5.633,0.101,1089.0,-0.15,0.0,-0.2,54.2,81.0,27.403,32.485
28.21,65.06,6.319,5.274,0.053,1040.0,0.2,0.0,0.3,67.4,98.0,29.413,32.379
28.38,64.85,7.435,5.293,0.138,1203.0,-0.4,0.0,-0.1,56.2,98.0,29.614,32.549
28.16,64.55,6.802,5.226,0.165,1384.0,0.19,0.0,0.1,65.8,81.0,21.105,32.329
28.26,65.07,7.036,5.504,-0.04,901.0,-0.3,0.0,-0.2,47.6,81.0,30.887,32.416
28.31,64.79,6.429,5.224,0.097,2748.0,0.0,0.0,-0.1,35.0,98.0,31.715,32.473
28.25,64.65,5.951,5.146,-0.018,2559.0,-0.19,0.0,-0.1,65.2,81.0,24.656,32.31
28.27,64.69,5.986,5.531,0.159,2417.0,-0.19,0.0,0.4,66.4,81.0,35.309,32.32
28.33,64.58,6.125,5.123,0.064,1461.0,-0.19,0.0,0.5,48.4,98.0,24.924,32.545
28.23,65.07,7.636,5.603,0.05,648.0,-0.4,0.0,0.3,35.6,98.0,27.604,32.458
28.18,64.9,5.914,5.131,0.096,361.0,0.13,0.0,0.4,69.6,81.0,26.13,32.317
28.28,64.55,6.35,5.456,0.066,236.0,-0.4,0.0,0.4,30.8,81.0,39.664,32.345
28.25,64.93,8.278,5.734,0.048,2921.0,-0.4,0.0,-0.2,10.0,81.0,38.031,32.304
28.36,64.97,7.361,5.203,0.05,864.0,-0.4,0.0,0.1,27.8,-81.36,29.346,32.61
28.27,64.81,6.511,5.5,0.074,1205.0,-0.11,0.0,-0.2,46.6,81.0,25.693,32.373
28.25,64.94,7.404,5.362,0.039,915.0,-0.19,0.0,-0.1,28.6,81.0,20.502,32.386
28.13,64.93,7.275,5.467,0.122,1176.0,-0.04,0.0,0.1,37.8,98.0,38.056,32.406
28.28,64.7,6.342,5.475,0.058,1609.0,0.0,0.0,0.1,37.8,81.0,39.329,32.298
28.14,64.88,7.888,5.232,0.047,2080.0,0.45,0.0,-0.1,35.4,98.0,31.987,32.245
28.14,64.84,7.447,5.214,0.101,587.0,-0.48,0.0,-0.1,37.8,81.0,24.465,32.182
28.23,64.96,7.536,5.502,0.055,3047.0,-0.35,0.0,0.3,64.0,98.0,37.759,32.444
28.19,64.85,6.295,5.49,0.06,288.0,0.13,0.0,-0.3,51.2,81.0,37.855,32.399
